id;description;C2A
1134168909954864;Danke für die Info, du Klumpen;FALSE
1056530091052080;"igitt kannst du gruslige puppen haben... ;-)";FALSE
982649475106809;"Ist ein Deutsches Problem!!!!
Man stelle sich die Schlagzeilen vor Wen  Serbische Polizisten die Flüchtlinge Fernhalten!";FALSE
991401577564932;Eine Nachricht von den Tschechen.Vielen Dank unsere Freunde,  bewahren wir zusammen unser Europa und unsere Identität.;FALSE
1035377876500635;Mal sehen, was an Karneval abgeht!- Kölle alaaf!;FALSE
876354639069627;"Das Studium qualifizierter Berufe wie Arzt wird in Deutschland gar nicht anerkannt. Wer bei mir Arzt studiert hat, so 3 Jahre Uni, 1* die Woche für 2 Stunden ist vieles aber kein Arzt. 

Rechtsanwalt schafft man in 2 Monaten ohne einmal eine Schule besucht zu haben. 

Bauingenieur nennt sich jeder der im Sand eine Burg baut. Steuern ist bei mir hier kein Thema. Firma inkl. Privat so runde 10-14%

Dafür beschäftigt aber auch jeder der kann einen Gärtner und ein Hausmädchen und schafft so viele Arbeitsplätze und Auskommen für ganze Familien.

Ausländer die her kommen haben nur eins im Sinn, ausbeuten.";FALSE
1035103173194772;"Ein Franke sagt danke!
Danke Dresden!!!";FALSE
1056495834388839;Na schaut mal da! Die Augsburger Puppenkiste ist vereint!;FALSE
882677415104016;Pegida ist Schuld! ?? wie immer;FALSE
993497180688705;Leute, ich verstehs nich, WIR sind das Volk und drüben hängen ein paar linksversiffte grüne Faschisten rum und bei uns laufen 35.000 mit und drüben laut Polizei 150.000! Was ist denn DA los ?!;FALSE
1056829017688854;Wer von diesen , hat eigendlich uns Bürger noch nicht die Pest an den Hals gewünscht. Eigentlich keiner. Alle haben uns verflucht - beleidigt !!! Aber die Rache kommt.;FALSE
945418608829896;Das muss man sich mal vorstellen? Frechheit.;FALSE
1056926124345810;Drehtür. Deren  Zuhause ist weniger km  von Hanover entfernt als mein truck in 8 Stunden zurück legt. Selbst auf nem Eselskarren sind die in  einer Woche wieder da.;FALSE
1035566803148409;"Lieselotte Scholz!
Zur Info:

http://rsv.daten-web.de/Germanien/Die_BRD_ist_kein_Staat_Abhandlung_Prof_Sojka.html

https://www.freitag.de/autoren/rainer-kahni/deutschland-hat-keine-verfassung-1";FALSE
876443645727393;"Das ist ja schön, dass man z. B. in Indonesien und Vietnam glaubt, wir wollten keine ""Zuwanderer"", vielleicht bleiben sie dann auch dort.";FALSE
1012444195460670;Du bist aber sehr aggressiv in deiner Wortwahl warum kann ich nicht verstehen geh doch mal zu einem psychologen da hilft bestimmt Valium wir können uns doch alle lieb haben du großer großer Mensch;TRUE
982799735091783;"Jana, da liegst du völlig daneben, Bürger der DDR waren von Geburt und Kultur her Deutsche, auch nach dem Grundgesetz der BRD vor 1989, also von wegen wer auf deutschem Boden geboren ist und eine deutsche Herkunft und Kultur hat etc...!!! Um ein Flüchtling bzw. Asylsuchender zu sein, muss man schon eine andere Herkunft als die des Aufnahmelandes haben! Außerdem sind doch fast alle in den ""Neuen Bundesländern"" geblieben die Einwohnerzahl dort liegt nur wenig unter dem was zu DDR-Zeiten an Population zu verzeichnen war! Das derzeit gültige Asylgesetz in der BRD sieht ünbrigens KEIN Asyl für Kriegsflüchtlinge vor, dafür ist/sind die Vereinten Nationen (UNHCR) zuständig, die Vereinten Nationen (UNHCR) hat/haben für die Syrer Aufnahmelager in Jordanien und in der Türkei, Frau Merkel hätte dort nur anrufen müssen, die Vereinten Nationen (UNHCR) hätte sich sicher über die Entlastung gefreut, keiner wäre ertrunken, niemad wäre verletzt wurden, alle wären registriert, ABER dann hätte Frau Merkel maximal 500.000 nehmen können, denn mehr hätten die Deutschen sicher nicht mitgemacht, nur durch ertrunkene Kinder und ähnliche Schreckensbilder werden die Menschen emotional und denken nicht mehr nach! Das ist der Plan, tote Kinder, ergo: erschütterte und dadurch hilfsbereite Deutsche, damit Merkel billige Lohnsklaven nach Deutschland holen kann, denn der Mindestlohn gilt nicht für Asylanten!!! Merkel hat Blut an den Händen, denn sie MUSSTE erst diese schlimmen Bilder produzieren bzw geschehen lassen, damit der naive Deutsche vor lauter Mitleid das Denken vergisst und eben bis Ende 2016 10 Millionen ins Land lässt, da die ja sonst alle ertrinken und so.";FALSE
879385778766513;"Heutzutage ist staendig zu hören, dass wegen die Veraelterung unserer Gesellschaft fehlen (jungen) Arbeitskraeften, also wir benötigen Einwanderern.
Auch das zu hören ist, dass der Grund des Verbrechens im Gettos ist das, dass die dort lebende junge Leute keine Arbeit haben.
Leider, diesen zwei Behauptungen erzaehlen uns die Politiker (zwar aus verschiedenen Partteien, wohl aber von dem alten Parteiblock)  in verschiedenen Plaetzen und Zeiten.
Wie könnte man das erreichen, dass den obigen Begründungen ein Politiker sagt in dem selben Ort und der selben Zeit?";FALSE
945372935501130;Es gibt noch viel mehr Gründe für PEGIDA zu sein! Auch das ist einer, die chaotische und verlogene Energiewende https://rundertischdgf.wordpress.com/2015/07/04/das-grose-geschaft-mit-der-energiewende-die-burger-zahlen-es-auf-alle-falle-so-oder-so/;FALSE
1057127680992321;Boh, diese Schweine !  :);FALSE
1035131663191923;Geh an Bahnhof Klatschen Tiefflieger;TRUE
1010368295668260;Noch ein Nazi,und der stand sehr lange im Dienst der Verteidigung in unserem Land. Was heutzutage alles zu einem Nazi wird:-) http://www.epochtimes.de/politik/deutschland/3-offener-brief-von-generalmajor-gegen-schoenfaerberei-und-verantwortungslosigkeit-fast-aller-politiker-a1284593.html;FALSE
991401927564897;Ruud Clarson ....... Merkel ist 1. mit Pattex am Stuhl festgeklebt und 2. bekommt sie die Befehle aus dem Kriegstreiberland USA , die sie befolgen muss, und es auch gerne tut, da sie wie die Befehlsgeber Jüdin ist , und auch der Schokoriegel bekommt die Befehle von der Wallstreet ( Rockefeller, Rothschild, Kaufmann , Goldman Sachs, FED - Bank , allesamt Zionisten, was Merkel auch ist )..... wenn Merkel gehen sollte, wer kommt dann ? die Banditen der rot/rot/grünen Deutschenhasser und Päderasten , Mauermörderpartei und der Schariapartei SPD ? das eine ist die Pest , das andere die Cholera;FALSE
1063277557044000;Dresden Drecksvolk  Ja,D.Drecksvolk!Es tut mir leid - aber sie liegen weit under meinem Niveau !Da ist jeglicher Kommentar Überflüssig !Unterste Schublade  - man sagt auch - 6 Klasse in Sonderschule !!!!!!;FALSE
1069221646449591;Der Mannn ist völlig verwirrt, sein Gedächtnis funktioniert nicht - das nennt man frühsenil. Die Petition zum Verboi der Grünen gibt es hier:  change.org   °\°;FALSE
876248335746924;Ich habe mal einen bericht gelesen von herrn hans werner sinn, wo er darlegt, das die wirklichen Fachkräfte andere eu staaten bevorzugen und nach deutschland zum größten teil kaum wirkliche Fachkräfte kommen.vielleicht hat ja das Arbeitsamt angst davor das es seine daseinsberechtigung verliert, wenn es die wirtschaftsflüchtlinge nicht mehr geben sollte, lächel;FALSE
1040638075974615;"Hallo, sehr geehrtes Pegida Team, 

mein Name ist Sonja. Ich wende mich an Sie, weil ich Angst habe und weil ich total verzweifelt bin. Es wird hier in Deutschland von Tag zu Tag alles schlechter: Wenn man krank ist, man bekommt nicht mehr die notwendige Hilfe. Es ist kein Geld da, heißt es. Die Kriminalität wächst von Tag zu Tag. Von Islamisten bin ich bereits mehrmals umzingelt, ausgeraubt und angegriffen worden. Man traut sich nicht mehr aus dem Haus. Die Stimmung in der Bevölkerung wird zunehmend schlechter. Das steckt an und zieht jeden Einzelnen deutschen Bürger runter. Es raubt Kraft und Energie, die man nicht hat. Alles dreht sich nur noch um die Flüchtlinge und Asylanten. Sorry, ich kann es echt nicht mehr ertragen, wie viele andere auch nicht mehr. Wie es den deutschen Mitbürgern geht, ist der Regierung total egal. Ich fühle mich als Deutscher nur noch 2. Klasse. Ich bin sehr krank und habe sehr Angst, wie es mit der Gesundheitsreform weitergeht, weil das Gesundheitssystem durch die Flüchtlinge und Asylanten sehr stark belastet wird. Auch wird alles in Deutschland teurer werden. Der Lebensstandard jedes Einzelnen nimmt drastisch ab, weil die Regierung uns das Geld aus der Tasche ziehen, um die Flüchtlinge/Asylanten zu finanzieren. Ehrlich gesagt kann ich jeden Einzelnen verstehen, der sich in irgend einer Form dagegen wehrt. Ich habe keine Kraft mehr. Ich habe Angst vor einer Islamisierung. Ich appelliere an eine rechte Partei, wie die Pegida, dass der Wahnsinn endlich ein Ende hat. Bitte setzt alles daran, dass die Islamisten unser Land ganz schnell verlassen müssen, damit es für Deutsche in Deutschland wieder lebenswert ist. Vielen Dank.

Viele Grüße, 
Sonja Lehner";TRUE
1057070520998037;Wir als Steuerzahler müssen das bezahlen;FALSE
855006734537751;<3;FALSE
1095898400448582;Die fordern? MIT welchen Recht?;FALSE
1018199841551772;"Der russische Geheimdienst hat Thailand vor der Moeglichkeit gewarnt,dass zehn Syrier,die mit ISIS in Verbindung stehen,vorgehabt hatten,den Anschlag auf die russische Institution in Thailand zu verueben.

http://www.jpost.com/Breaking-News/Syrians-linked-to-ISIS-in-Thailand-planned-to-attack-Russian-interests-436297";FALSE
1035134359858320;Karl Heid Was für ein Blödsinn.;FALSE
1055076957864060;Einfach lächerlich eure Panikmache! Wir schaffen das! Ironie off....;FALSE
1134204663284622;"Hatte ich schon.
Wurde hässlich für sie.
Sie meinten, Meins sei Ihres.
Ich meinte: Nein.";FALSE
1134085183296570;Fuuuuuuuj  MERKEL  !!!;FALSE
1105504962821259;einfach nur abartig was hier so alles erlaubt wird.;FALSE
862025800502511;"Amat wie kommen Sie jetzt bitte auf Türken, habe ich das geschrieben? Sie ziehen sich doch diesen Schuh an. Ein arabischer Bekannter sagte mit, ""du kannst Türken, Araber, Iraner usw. doch gar nicht auseinander halten"" ja er hat recht, kann ich nicht.";FALSE
1063667023671720;Und wo ist unsere Regierung . ???????? Berlin;FALSE
855049281200163;Kommste gerade aus dem Dschungelcamp? Dein Profilbild bestätigt mir das.;FALSE
882693195102438;Die rotten sich untereinander aus , nur viel zu langsam !;FALSE
1012403742131382;Mir geht Pegida so langsam auf den Nerv.Immer das gleiche Geschwätz am Anfang war das ok aber jetzt ist das nur noch was für dumme!;FALSE
1063649617006794;der schandfleck deutschlands ^^ was man sieht ist die kongruenz zwischen gutmenschen und nicht vorhandener intelligenz;FALSE
1044181732286916;Stimmt, wir, die Pegidas, vor allem die aus Dunkeldeutschland, sind doch die Mischpoken, das Pack, der braune Mob, die Nazis, die Dumpfbacken.........! Ach, die Liste ist lang! Und ich weiß schon nicht mehr, welche Idioten uns, die Steuerzahler so genannt haben!;FALSE
991244414247315;"Letzte Woche ging Facebook 2 Stunden nicht.
Merkel War ja ein paar Tage vorher bei in Zuckerberg.";FALSE
946356855402738;Nimmt der ami auch welche auf ?;FALSE
982664425105314;"Wer das ..... immer noch ""Mutti"" nennt hat echt nicht mehr alle Latten am Zaun.";FALSE
982648628440227;Serben siend orthodoxen  (cristen)......in Bosnien Herzegowina sind eine Mehrheit Moslems;FALSE
985427634828993;https://www.youtube.com/watch?v=9UNZO5fokeE hahahaha das is der hammer;FALSE
945886898783067;Traurig;FALSE
855178161187275;"Warum macht sich Pegida nicht für die Themen stark, die Europa in Wahrheit dominieren aber aufgrund der Terror-Meldungen und Hetzkampagnen der Mainstream Medien nicht wahrgenommen werden? Ihr kritisiert die Auswirkungen der Asylpolitik statt euch mal wirklich mit den Ursachen auseinanderzusetzen. Warum haben wir so viele Flüchtlinge und künftig noch mehr? Die Integrationspolitik hat bislang auf ganzer Linie versagt und es werden 2015 weitere 230000 hilfesuchende Menschen  hinzukommen. 163000 Anträge sind offen. Und die kommen mit Sicherheit nicht alle hierher weil es so toll bei uns ist, sondern weil sie aus ihrem Land vertrieben wurden. Wendet euch endlich den Ursachen zu statt die Symptome zu bekämpfen. Die Ursache ist KRIEG. Kriege, die von Deutschland als drittgrößter Waffenlieferant der Welt gefördert werden. Es geht bei diesen Kriegen nicht um die Menschen sondern um Macht und ökonomische Interessen. Früher diente die Ökonomie dem Menschen heute ist es umgekehrt. Die Menschen dienen weltweit einem System von dem nur Eliten profitieren. Statt ständig über Religion, Hautfarbe und Rasse zu diskutieren, sollten wir uns als MENSCHEN zusammenschließen und für allgemeingültige Werte einsetzen. Reduziert euer Denken nicht auf eine vermeintliche Islamisierung sondern auf den drohenden Verlust unserer Demokratie und Selbstbestimmung. Fangt  an euer Leben selbst in die Hand zu nehmen. Informiert euch bei den unabhängigen Medien. Unterstützt sie. Geht auf die Strasse. Setzt euch für den Frieden ein. Hier, in der Ukraine, in Syrien, im Gaza, weltweit. Die Angst vor einem Krieg in Europa ist groß und berechtigt. Informiert euch über TTIP, ESM, TISA. Mit dem heutigen Beschluss von EZB-Chef Draghi insgesamt für 1,14 B I L L I O N E N Euro Staatsanleihen anzukaufen und den Markt mit Geld zu fluten, für das faktisch kein Gegenwert geschaffen werden kann bewegen wir uns weiter in Richtung EU-Diktatur. Die Anleihen werden nie und nimmer von den jeweiligen Ländern zurückgezahlt werden. Folglich werden sie gemäß EU-Vertrag vergemeinschaftlicht. Was das bedeutet kann sich jeder selbst ausmalen. Wann hört dieser Wahnsinn endlich auf? Der Kapitalismus ist am Ende. Die Folge daraus kann nur Krieg oder Frieden sein. Ich schließe diesen Kommentar im Sinne eines 1. Weltfriedens mit den Worten von Bertold Brecht:
""Wenn Unrecht zu Recht wird, 
Wird Widerstand zur Pflicht""";TRUE
1012233862148370;dann sollten alle den das nicht passt fern bleiben und mögen sie auf unsere muslimischen Freunden warten, die dann Stollen und diverse Speckspezialitäten,Erzgebirge Waren in massen kaufen. Glück auf, Dresden!;FALSE
1035403293164760;"Alex MonteCristo Bald ... und was schlagt Ihr vor?
Mit den Gebrüdern Smith & Wesson zusammen arbeiten? Darauf warten die da oben doch nur und der Ami könnte endlich richtig Beenden was er noch nachzuholen hat.
Oder warum denkt Ihr, haben wir mit den Alliierten keinen Friedensvertrag und Deutschland keine vom Volk verabschiedete Verfassung?";FALSE
1064331186938637;I love Sachsen!;FALSE
1013020818736341;Oskar Siwka soll ich dich selber zitieren? Wo du deine dämliche nazi Keule schwingst? Oder weißt du schon selber nicht mehr was du schreibst? Mal geht's bei um Christen dan Moslems Islam und nazis ... Du musst dich schon entscheiden aber mal alles pauschal in eine schalle werfen und dan das rauspicken was dir gerade so im Raum passt ist ja einfacher..und irgend was aus Wikipedia zu zitieren ist auch eine absolute sichere Quelle ???????? und dein Welt Bild noch weiter zu zerstören ein bischen Verschwörungs Theorie Wikipedia (wiki)PEGIDA) sehe ich da parallele ???? ?????????? ironi;FALSE
1081100025261753;respekt;FALSE
882679448437146;10% Verlust hat man immer. Kann man nichts machen.;FALSE
985457398159350;Selber vor Ort??;FALSE
862088713829553;Oder ein es..??;FALSE
876245532413871;Mir ist zu Ohren gekommen das Pegida auch für die Erderwärmung verantwortlich ist....;FALSE
855060734532351;Seht es doch mal so : jede menge Menschen werden kommen ...wegen der musik . Sonst würden sie es wieder auf den nächsten montag verschieben wegen wetter keine lust und bla. Ihr profitiert auch davon.;FALSE
1010238909014532;Wenn sie erstmal hier im Land sind, wird es ungemein schwerer und vorallen teurer, die Unberechtigten wieder loszuwerden!;FALSE
982733205098436;Und demnächst gibt es diese kulturelle Bereicherung auch in Ihrer Stadt. Fragen Sie Frau Merkel nach dem aktuellen Tournee-Plan.;FALSE
876320855739672;Hahaha,ich denke eher das die Eselficker schädlich sind;FALSE
855424141162677;Höchstwahrscheinlich wird mein Kommentar auch gelöscht.Von Meinungsfreiheit scheint ihr ja nicht viel zu halten.Aber immer nur auf andere mit dem Finger zeigen.;FALSE
1013553968683026;"Na, Herr Maas - haben Sie Traute?? 

Ach, sorry, ich vergaß, 
Sie sind ja ein Weichei, Herr Maas! 

Sie trauen sich nur gegen einfache Bürger die Keule rauszuholen ...";FALSE
945980528773704;"Oberbekloppte Wessis ...... Damen der feinen Gesellschaft haben nichts gegen Vergewaltigung .........
Mein Gott was bist du den für ein Trottel ?
Bin selbst aus Mitteldeutschland aber für solche Typen wie dich empfinde ich nur sowas wie fremdschämen .";FALSE
862020527169705;"Von euren Pegida-Rednern ;)";FALSE
945850188786738;"Wie gesagt... in meinen Augen Feiglinge.. nicht mehr und nicht weniger.. kleine Hunde bellen am lautesten.. ;)";FALSE
1010738845631205;Wer aus den vielen Toten und Verbrechen der IS noch nix gelernt hat, kann ja noch bissl klatschen gehen an der Grenze.;FALSE
982641935107563;das kommt noch dazu.....vorallem,wo sind da die ganzen vielen Frauen und Kinder????ich sehe KAMPFBEREITE,SUPERFITTE JUNGE KERLE;FALSE
991236187581471;Wieviel Leute nehmen teil?;FALSE
1011266812245075;Die sind einfach nur lächerlich;FALSE
1064310723607350;IHR SACHSEN SEIT DER HAMMER IHR WART 1989 UND IHR SEIT ES JETZT,SAGT EIN THÜRINGER;FALSE
982798238425266;Markus Schmidt Wenn alle hier sind, dann machen sie die Grenzen zu und lassen keinen mehr raus..;FALSE
882825808422510;DRECK PACK !!!!!!!!!!!!!!!!!!!!!!!!!!;FALSE
1111488635556225;Habe für meinen Mann auch schon Unterhalt zahlen müssen nur weil ich gut verdient habe und das Amt nicht voll Harz lV gezahlt hat. Und wir sind verheiratet!;FALSE
888250051213419;Es kann überhaupt nicht mehr zu fairen Wahlergebnisse für die autochthonen Bürgern kommen! Schon viel zu viele Fremde wurden eingebürgert und haben sich vermehrt und die dürfen wählen gehen und ihre ausländischen und fremden Interessen dabei im Hinterkopf haben................;FALSE
1043727835665639;"""„Die einzige Opposition in Deutschland ist die Straße. Das sind wir, das ist Pegida und das ist die AfD. Und deshalb bekämpfen sie uns.“ 100 prozent richtig.";FALSE
876289225742835;angesichts dieser massiven anti-pegida propaganda, muss man sich schon ernsthaft fragen, wovor genau die etablierten so große angst haben?! der islam an sich ist offensichtlich gefährlich, aber damit allein ist diese anti-pegida haltung nie und niemals zu erklären, denn in größeren dimensionen gesehen sind die islamisten null bedrohung für einen staat wie deutschland. daher gehe ich viel eher davon aus, dass die pegida und co. organisationen viel eher reform- oder gar revolutionscharakter haben. und genau hier liegt meiner meinung nach der wahre grund für die anti-pegida-hysterie. die etablierten haben schlichtweg angst, dass es zu einem umsturz kommt. denn wenn man mal die pegida forderungen anschaut, hat nun wirklich nur ein bruchteil davon etwas mit bzw. gegen den islam zu tun, die meisten forderungen haben eher generell-politischen im inland und ausland zu tun, vor allem aber um gerechtigkeit im sozialwesen. also ich persönlich kann pegida nun wirklich keinen nazi-schein ausstellen. weiß nicht ob ich da richtig liege, aber so sieht es für meinen geschmack nunmal aus.....;FALSE
1007238449314578;Träume weiter!;FALSE
945829092122181;"Hoffe die Zuhälter die in HH die kriminellen Kids verprügelt haben machen auch in München weiter;-)";TRUE
1069084159796673;Der Mann hat mich echt verwirrt!;FALSE
862273777144380;"Wir sehen uns auf der Straße!!

Unbedingt lesen! 

http://www.amazon.de/Hurra-wir-kapitulieren-Lust-Einknicken/dp/393798920X";TRUE
945355532169537;"das Stupide an diesen Kundgebungen ist, daß sie nicht gegen ""Nazis"" sondern gegen alles sind was diesen linken Faschisten nicht paßt !";FALSE
982784628426627;Die alten DDR-Grenzer hätten dir mal zeigen sollen, wie man ne ordentliche Dauerwelle macht;FALSE
1063586937013062;Das ist ihr gutes recht. Bei frau Merkel haben die ja narrenfreiheit.;FALSE
855059101199181;Schreibt jemand mit Mickymaus Bildchen im Profilbild ??;FALSE
951583858213371;1300 zuviel...;FALSE
1065885236783232;Wo soll das geld herkommen wenn alles in Flüchtlingen in den arsch geschoben wird;FALSE
1057451810959908;MASSENabschiebung...   ich lach mich tot.;FALSE
1012386065466483;"Liebe Maria, Du sprichst deutsch ? Das ist bei der Aneinanderreihung von Worten, die alle klein, und fast alle falsch geschrieben sind, nicht zu erkennen.
Merke: Satzzeichen sind notwendig, den Text zu strukturieren.
Mir ""föllt"" dazu nichts ein.";FALSE
876631632375261;"gabs in Dresden schon um die Jahrhundertwende, da nannte man dies ""Völkerschau""";FALSE
855024044536020;Legida wollte wenigstens das eigentliche problem angehn. Was macht pegida, sagt die sind nicht von uns. Gut weil dann kommt vielleicht was raus was wirklich das problem ist. Pegida ist sowas von gesteuert und alle fallen rein;FALSE
1012442205460869;Kleiner Gunnar Adam. Wenn du deine abartigen fremdenfeindlichen Fantasie in Griff bekommen hast und dann noch eine Angsttherapie vollendet hast, dann darfst du gerne zum Intelligenzbolzen mutieren, denn dann ist dein Gehirn wieder gesund! Und dann - aber erst DANN wirst auch du wieder zu einem Mensch ??;FALSE
1010808572290899;man braucht nicht bis zum abpfiff warten, ihr dürft es auch während der spiele rufen;FALSE
985352751503148;Auf Siggi ist VERLASSS !!!!!!!!!! (y) (y) (y);FALSE
1010187762352980;Volle Zustimmung.??;FALSE
876248235746934;Wenn es schädlich ist, das eigene (deutsche Kräfte) wieder Arbeit erhalten und keine Ausländer, dann ist es doch schön schädlich zu sein. Die Bundesanstalt für Arbeit ist wohl mit wenig bis kein Hirn gesegnet.;FALSE
1012249678813455;verrätergesindel;FALSE
855041137867644;Viele sind wach geworden u d wenn n die Einwanderungspolitik sich nicht ändert werden dadurch immer mehrfach.  Der Anfang ist gemacht , nutzen wir das.;TRUE
945899472115143;hurra und ich schick sie ins p1 und wehe die türsteher sind nicht migranten freundlich;FALSE
855027407869017;Ja sicher von wem sonst. Deswegen muss jetzt auch Geld nachgedruckt werden.;FALSE
1063656660339423;selbst die hier im Westen sagen das die im Osten wenigstens Eier in der Hose haben was das angeht ??????;FALSE
1010703328968090;Ich halte das auch für eine gute Idee, allerdings muss hier mehr Werbung für die Idee gemacht werden. Z.B. durch PEGIDA! :);TRUE
1063645913673831;Es geht aber doch gar nicht um alte und neue Bundesländer?!;FALSE
1010379085667181;Judith Becker Sie sollten Politikerin werden. Denn unsere Politiker scheren sich den Teufel um unsere Sorgen und Ängste. Es heißt immer wir schaffen das. das ist aber Nonsens weil so werden wir das nicht schaffen. Dabei müssen wir uns Sorgen machen wie es unsere Kinder und Enkelkinder schaffen werden!;FALSE
1043638365674586;Kirsten Schnee;FALSE
1056682034370219;Diese möchte gerne Demokraten werden von mir nicht mal im Traum gewählt...;FALSE
1095898717115217;Ich habe Mitleid mit den Kindern. Jeder Mensch kommt unschuldig auf die Welt.;FALSE
1111546858883736;Ganz genau. Das viele Geld lockt die Nur an.;FALSE
862405473797877;Yen Sanchez Stell dich einfach aufs Dach und mach den Mund auf, schon ist dein Wunsch erfüllt;FALSE
1012244708813952;Zuckerkuchen???;FALSE
1063658643672558;sehr schön, nix mit dummen Ossis die auf die Straße gehen und um ihr Land kämpfen, aber irgend eine andere Ausrede wird Ihnen schon wieder einfallen, da bin ich mir sicher!!;FALSE
982743665097390;"Deutsche Bürokratie...
https://www.facebook.com/rolf.exner.3/videos/852195691516968/";FALSE
1095993953772360;genau die Gutmenschen schreiben doch immer das diese Menschen doch nur Sicherheit suchen , daran sieht man auf was sie wirklich aus sind , in ein Land zu kommen wo das Maximum an Geld.- und Sachleistungen abzusahnen ist . Für mich sind die meisten Wirtschaftsflüchtlinge !;FALSE
855146891190402;Wahrscheinlich so lange wie du gebraucht hast zu beschließen erstmal nen dummen Spruch zu bringen;FALSE
1056920201013069;"127 Leute und die nennen das massenabschiebung!? Ich lach mich kaputt. 
Das ist ein tropfen auf den heißen Stein ihr Deppen von den Medien";FALSE
1043864225652000;"Krystyna Nova Kova es gibt kein ""DAS VOLK"" !   Du, ich, wir alle sind  Migranten.                                                          Es gibt aber Demokratien, Königreiche, Diktaturen und es gibt die Religionen.  Was hättest du denn gerne?";FALSE
1012941218744301;Ich frage mich, wo der Aufschrei der Rotfaschisten und der Grünenheuchler bleibt.;FALSE
882752691763155;"Es gibt keine ""Flüchtlinge ""aus Marokko! In Marokko ist KEIN Krieg!!!! Das sind Wirtschaftsflüchtlinge";FALSE
855051451199946;Pass auf! Hier ist nur Deutsch erlaubt!;FALSE
855164154522009;Tom Bayern , dann wären 80 000 gegen pegida, dass wiederum wären mehr als doppelt so viele wie derzeit dafür auf die Straße gehen... wären die dann das volk?;FALSE
1056910134347409;Dafür hätten 2 Busse gereicht. Die sind wesentlich kostengünstiger.;FALSE
982669581771465;Haha die pegidisten scheissen sich in die Hose weil da ein paar Jugendliche an der Grenze zu Ungarn frei drehen. Oh mann was für jammerlappen diese pegida Spinner;FALSE
991322064239550;Danke Dresden!!! Gruß aus dem Saarland!!;FALSE
1134084936629928;Naja , dann soll mal viele kennenlernen;FALSE
991240157581074;Jetzt es bei mir garnicht mehr;FALSE
945979112107179;Diese Leute im Zirkus in Berlin interessiert das überhaupt nicht;FALSE
982639978441092;Angst.;FALSE
1010701388968284;"Muddi versteckelt sich! ;-)";FALSE
1056736821031407;kein Unterschied zu vorgen Wahl. Wer sind die Pappnasen? Ihr, weil Ihr schon bei der letzten Wahl zu blöde gewesen seit um es zu sehen;FALSE
888397217865369;Ich Wähle AfD !!!;FALSE
1064447860260303;"Ich bin zwar kein Fan vom ""Spiegel"" aber dieses mal haben sie sich sehr interessant damit auseinander gesetzt, warum in Dresden Pegida so erfolgreich ist, aber in Leipzig nicht.";FALSE
985352978169792;Montags seid  ihr immer da-zeigt wie es geht-SACHSENPACK wie immer wunderbar ! <3;FALSE
888186937886397;Richtig Michael. Wir werden täglich daran arbeiten die Islamisierung aufzuhalten,unsere Kinder werden es uns danken.;FALSE
882774465094311;#DringendBenötigteFachkräfte #BedauerlicherEinzelfall;FALSE
935278149843942;??;FALSE
985462418158848;/:-);FALSE
1105458186159270;"Den Bau solcher Moscheen mit Muezzin-Rufen in unmittelbarer Nachbarschaft, findet der gemeine ""Bundestrottel"" nicht so schlimm, aber wehe es wird eine Autobahn, eine Umgehungsstraße jeweils mit Lärmschutzwänden oder gar ein Windradpark in 100m Entfernung geplant, dann macht er sich ernsthafte Sorgen um seine Zukunft und schreibt böse Leserbriefe in irgendwelchen Konformisten-Presseblättern 8-)";FALSE
882695271768897;Marokko ???? krieg ????;FALSE
1010701945634895;http://www.presseportal.de/blaulicht/pm/19027/3178920 wieder Rudelangriff von Merkels Neudeutschen auf junge Frau;FALSE
1152515718120183;Wundert micht nicht, hatte leider mehrmals mit der awo in meinem Leben zu tun und habe es alle male bereut und nur Probleme gehabt.;FALSE
1120374664667622;Wie weit ist Klein- Heiko denn schon vor ideologischer Verblendung von der Wirklichkeit entrückt. Man kann in diesem speziellen Fall bereits von erheblicher Beeinträchtigung der Wahrnehmung der Realität sprechen.  Er passt zum Zentralbild der Regierung.;FALSE
1007164982655258;Ihr seit der Dreck der Nation , in shaa Allah gibt es Euch bald nicht mehr !!!!!!!!!!;FALSE
1063670717004684;Sachsen sind helle :);FALSE
1111603398878082;"Richtig!

Bebys können ja auch kein Deutsch und durchlaufen auch hir eine gewisse Erziehung!
Und bis dato bekommen sie auch kein (Taschen)geld.

Alles richtig gemacht in Erding
Wenn sich so viele aufregen, habe ich einen Vorschlag^^
Es können dann gerne die leute die sich beschweren die (Flüchtlinge) an der bank von ihrem Konto dann im tausch bar auszahlen oder?";TRUE
985461328158957;Aha ok , na vielleicht liest man au davon was;FALSE
982638581774565;Die Serben sind auch nicht ganz dicht mit ihrer Idee n Korridor für Flüchtlinge nach West Europa einzurichten.;FALSE
1065838310121258;"Erstmal brauchen unsere Politikdarsteller und Hobbyjournalisten Nachhilfe im lesen. Wer so klar gegen das Grundgesetz, das Schengenabkommen, das Dubliner Abkommen und die Genfer Konvention verstößt, der braucht uns nichts über Bildung erzählen. Vorallem weil jeder ""Ossi"" bis 1989 einen höheren Bildungsgrad hat als westdeutsche Abiturienten";FALSE
1095993497105739;Peter van Wijmeren;FALSE
1152507324787689;Heidi weil wir unser Land lieben hat das nichts mit dumm zu tun. Wir respektieren Eure Verbundenheit mit Euren Parteien;FALSE
1012400268798396;Haben die Stadtväter den Schuss nicht gehört;FALSE
