id;description;VIO
1069092933129129;Das stimmt nicht. Er bleibt bei seiner Linie.   Wenn die Grünen nicht wären, dann würde der in Bawü die absolute Mehrheit bekommen. Zu recht.;FALSE
855051134533311;Ich amüsiere mich echt köstlich ??????;FALSE
1064349506936805;oh..der rafael..das burli hatte ich doch glatt vergessen..klar,daß du da wimmerst...soo..moment...tada :da ist dein gute nacht hüpferli :nuß nougat...natürlich passend in einem wunderschönen,samtig glänzendem braun..so wie du es gerne hast...danach  dann aber bitte rasch die zähnchen schrubben , deinen teddy schnappen (falls du den nicht schon als wurfgeschoß verfeuert hast) und dann huschhusch ins körbchen ! mami kontrolliert nachher ob du auch schön zugedeckt bist.....;FALSE
1063671300337959;Torsten Martin: Tagesranking der guten Sprüche, 1. Platz;FALSE
935668759804881;Ein Idiot zu sein ist nicht Strafbar! Leider!;FALSE
1035619196476503;Ok, wenn da noch dein Herz dran hängt;FALSE
982660551772368;Ob jetzt wieder ein paar Gut... aufwachen und sei es aus Angst???;FALSE
861958460509245;Das mit dem Sonntag stimmt aber nicht, meines Kenntnisstandes nach sind bis jetzt alle Demos Montags gewesen, mit außnahme einer Demo, die wegen einem Gratiskonzert auf Sonntag verlegt wurde...hmm;FALSE
1070099369695152;der grüne Gutmensch ,der Sexspiele mit Kleinstkindern indenSchulen befürwortet;FALSE
1013139688724454;...;FALSE
1069106379794451;Also ich mag die Grünen nicht, aber hier wird deutlich wie gewisse Zeitungsschmierer arbeiten! Wenn sie jemanden diskreditieren wollen dann tun sie es, egal welcher Partei er angehört!;FALSE
982643885107368;Einzig die öffentliche Bekanntgebung das Deutschland niemanden mehr aufnimmt könnte das Ganze jetzt noch halbwegs retten.;FALSE
982649918440098;Was wäre wohl die deutsche Grenze wäre zu?! Die hält nichts auf. Der Gesang der Loreley lockt: Alle kommen können.....Refugees Welcome......Wir schaffen das.....usw;FALSE
985442214827535;Bild ist meine Religion;FALSE
1064848076886948;"Ich bin stolz auf euch Sachsen,nicht nur das ihr die schönsten Mädels habt, nein ihr habt auch noch Vaterlandsstolz und kämpft dafür.
????????????????????????????????????????????????????????????????";FALSE
989182904453466;Ich denke mal mehr eine Reiswarnung für den Süden der USA ( an der mexikanischen Grenze ) :-))));FALSE
1010176829020740;"Wir sind gestern Abend extra mal über Kufstein gefahren und wollten uns mal die ""verschärften Kontrollen"" anschauen. Wir hatten uns so auf ca. 1h Wartezeit eingerichtet. Weil das in den Nachrichten auch so angesagt wurde. Was wir dann erlebt haben ist die absolute ""Lachnummer""!!!
Die verarschen uns doch nur noch nach Strich und Faden. In nicht mal 10min waren wir durch.... Die haben uns über die Raststätte geleitet. Aber da wurde kein einziges Auto angehalten, durchsucht, oder gar die Ausweise verlangt. Einfach nur Durchgewinkt. Kannst Du alles vergessen.....";FALSE
993485414023215;Ich muss sie kurz verbessern, Herr Meier: Ich möchte keine illegalen, kriminellen Flüchtlinge. Und keine Flüchtlinge aus sicheren Herkunftsländern. Dann hätte DE und Europa das Problem längst gelöst.;FALSE
1007222519316171;Antonia Rados sagte,die flüchten,weil sie nicht zum Militär eingezogen werden wollen.;FALSE
1094612847243804;Das Ordnungsamt Dresden und die Polizei scheint das genauso zu sehen.;FALSE
876247772413647;und pegida ist verantwortlich für meinen zu festen stuhlgang;FALSE
874456335926124;159.000 Menschen können diesen Kommentar lesen , wäre es nicht sinnvoll es fehlerfrei zu schreiben?;FALSE
951894434848980;Wieso macht das technische Hilfswerk da überhaupt mit? Bzw. was sagen die Mitglieder/Unterstützer?;FALSE
876276945744063;"Könnte dieses Bild von der ""ausländerfeindlichen"" Pegida eventuell von der hiesigen Presse gestaltet worden sein? Was hat den eine anti-islamische Einstellung mit Ausländerfeindlichkeit zu tun? Oder sind Vitnamesen, die übrigens schon seit Jahrzehnten in Ostdeutschland sind, Spanier und Inder dem radikalem Islam zugewandt???";FALSE
1035100196528403;Mich würde mal interessieren ob auch nur ein einziger Politiker des Bundestages diese Hymne überhaupt noch kann;FALSE
982694108435679;Na, das nenne ich doch mal richtige Gäste. Ich will haben, was ich will und wenn Dir das nicht paßt, schlage ich Dir den Schädel ein. Auf solche Gäste, die auch noch meine Unterstützung erwarten, habe ich mich schon immer gefreut. Wahrscheinlich, wie immer, ein bedauerlicher Einzelfall.;TRUE
854996217872136;tolles Video!;FALSE
1036186716419751;Es müßten nur viel mehr sein!;FALSE
1065844990120590;vielleicht braucht die Bundeszentrale für politische Bildung etwas mehr bildung?;FALSE
882699758435115;Die haben schon genug zu essen und anziehen. Bekommen doch ein fürstliches Willkommensgeschenk von 2.800 € und weiterhin jeden Monat soviel, wie andere in Deutschland, die ihren Job verloren haben, aber jahrelang gearbeiten hatten.;FALSE
1012531248785298;Striezelmarkt klingt aber nicht so nach dem CHRISTLICHEN Weihnachtsfest !;FALSE
1043677092337380;Es ist eher ein Skandal das wir von realitätsfremden  Politikern regiert werden. Ohne Plan und Konzept, wie ein Flugzeug ohne Kapitän.;FALSE
882735911764833;Da kannst Du Recht haben. Naziparolen sind hier nicht angebracht. Das schädigt.;FALSE
1121659441205811;Der Islam will dominieren. Und dort wo er dominiert, sind die Nicht-Moslems nicht nur fremd im eigenen Land - sie sind Sklaven und entrechtet. Der Islam und seine Appeaser sind daher unsere Feinde.;FALSE
855044694533955;"""Mönner baggern wie blööde""";FALSE
855623634476061;[@PRE] berichtet, dass die [@GRP] Kundgebung am Sonntag statt findet...stimmt das????;FALSE
1105421019496320;"Auf der Fläche des Alaunpark`s (Dresden-Neustadt), ""früher"" Platz der Thälmann-Pioniere, wäre doch reichlich Platz vorhanden.";FALSE
983026578402432;Amel Bajraktarevic Auch so eine Klugscheißerin oder Klugscheißer?;FALSE
1012314795473610;absolüt krank..ich denke mal wir sind alle volljährig und wissen wie wir uns verhalten oder besser gesagt für wem wir auf die strasse gehen...das einzige problem ist es so meiner meinung das wir nicht gefragt wurden ob wir in so dimensionen wie es jetzt ist flüchtlinge aufzunehmen...und dann noch die mit nichten grosse lüge zwecks fachkräfte..haben selber millionen arbeitslose oder etwa nicht???wie dem auch sei das kasperletheater hat ausgedient wir brauchen euch nicht und schon gaaaaaarnicht die merkel...aber lasst mal das bittere ende wird noch kommen dessen bin ich mir sicher;FALSE
1091881580850264;Öl ist ja genug da, der Neuaufbau gesichert! Die meisten Großstädte sind befreit, es gibt keinen Grudn, dieses alnd zu verlassen. Aber wird sich die syrisceh Regierung nicht wundern, das dann 2,5Millionen Syrer zurück kehren müssten „smile“-Emoticon Wie viele angebliche Syrer, wollen dann wieder keine sein?;FALSE
1064394863598936;Ich liebe unsere Ossis !!!!  Es sind unsere Brüder und Schwestern !!!  Sie haben Recht !!  Gruss aus dem Westen;FALSE
876246372413787;die suchen immer den einen universalverbrecher ... früher war es der jude und heute ist es halt eine bewegung ...;FALSE
1112049975500091;Die braucht es zum jetzigen Zeitpunkt nicht. Im Moment wird die Bewegung von der AfD parlamentarisch vertreten,- alles andere würde die Kampfkraft zerstören. Aber Splittergruppen gibts schon so genug.;FALSE
1018204151551341;Tamara Walewska, wie gesagt: geschmacklos. Es wird leider nicht besser, was Sie schreiben.;FALSE
1063424143696008;Davon habe ich mehr als genug. Bitte Groß- und Kleinschreibung beachten.;FALSE
862262043812220;und warum ist so viel Polizei nötig? Genauuu...wegen euren linken Patrioten. ..also jammere die Kosten an der richtigen Stelle vor und bedanke dich auch dort und nicht hier. ..;FALSE
1096469680391454;:D;FALSE
876315005740257;I love the German flag. It looks substantial and robust, beautiful. Germans should be flying their flag with pride, not embarrassment or fear. I plan on attending a PEGIDA march when I visit Germany and I will be flying both the German and British flag, as we are in this together, united ! :);FALSE
1035180083187081;????????;FALSE
854995641205527;setzt einfach greifbare ziele!!! dann folgen euch die menschen.;FALSE
862018977169860;Wieso neu anmelden, bin ja nicht gesperrt?;FALSE
1096025887102500;Flo Kriese Nimm einen auf, Herr Krisenmanager!!!;FALSE
1063294670375622;Ich hab wenigstens ein Profilbild Du feiger Troll??;FALSE
1152515074786914;"PEGIDA ist gut...Hier begegnet man den wahren DEMOKRATEN  von der rechten Mitte, die FRAU BUNDESKANZLERIN für uns frei gemacht hat... Da fühle ich mich als ""PATRIOT  gegen  die  ISLAMISIERUNG "" EUROPAS  gut aufgehoben ! ... Und jetzt VOLKSENTSCHEIDE auf BUNDESEBENE fordern, damit  wir BRÜSSEL mit guten Ideen bereichern können... Was den BRITEN zusteht, das steht den DEUTSCHEN auch zu . Ich glaube, da sind wir uns alle einig !";FALSE
1043617999009956;Da habe ich schon weit schlimmeres gehört. Die solten mal eine Demo aufgebrachter Landwirte so zerpflücken wie die Äußerungen bei Pegida. Da würde es Strafanzeigen nur so hageln.;FALSE
1065834536788302;na das fehlte noch, vielleicht noch Staatsbürgerkunde? gabs lange genug, diese Gehirnwäsche!;FALSE
1111657505539338;Grüße  aus Sachsen;FALSE
1096120717093017;3 Lkws nebeneinander und schön mit Gehupe draufzu fahren ganz langsam dann machen die schon platz.;TRUE
982725438432546;"UN-Generalsekretär hält Ungarns Vorgehen für inakzeptabel

16.09.2015 18:42 Uhr

UN-Generalsekretär Ban Ki Moon zeigt sich schockiert über die Entwicklungen an der ungarisch-serbischen Grenze. Es sei nicht hinnehmbar, wie die Flüchtlinge behandelt würden, sagt er.";FALSE
876253389079752;Die haben einen Vogel... Sollen die mal deutsche Fachkräfte in deren gelernten Berufe unterbringen anstatt diese mit 1-Euro Jobs und Zeitarbeit abzuspeisen!;FALSE
862019460503145;Sie wollen uns mundtot machen, aber das wird ihnen nicht gelingen! ??;FALSE
989363874435369;Niveaulos, Ihre Antwort.;FALSE
1010243722347384;"Matthias Leder Gefahr hin Gefahr her. Denken Sie bitte an die Anschläge im Januar. Soweit ich weis, waren es nur drei Attentäter. Aber die haben schon genug angerichtet. Und was mich weit aus mehr interessiert, wo sind die Waffen und Sprengstoffe geblieben, die aus einem militärischen Arsenal gestohlen worden ???Übrigens: Erklären Sie bitte den Opfern bzw. den Hinterbliebenen, des Anschlages in Paris,  dass die Zahlen nur ""Schall und Rauch"" sind !!! Hätten Sie den MUT ???";FALSE
1057059044332518;WOW! So viele kommen in eine Stunde über dir Grenze...;FALSE
1043700345668388;negative Presse?--Mittlerweile weiß es jeder aufgeklärte Bürger,dass man der Lügenpresse keinen Glauben mehr schenken kann--Dass Verhältnis Presse-Regierung--Volk--ist so wie in der DDR--Man glaubt denen einfach nicht mehr und nimmt es allenfalls noch zur Kenntnis;FALSE
1064359406935815;Schau ich schon gar nicht mehr ??;FALSE
991240910914332;Wit mússen ALLE auf die Straße gehen.....!!!!!!!!!!!!!;FALSE
1088421961196226;hallo deutschland wir brauchen aber 76 sitze um alleine regieren zu koennen aber es wird noch viel passieren das koennte klappen wuensche euch auch viel glueck;FALSE
960863123952111;"Toll, kein Geld für unsere Kinder, aber Millionen für Scheinasylanten vom Balkan.             Bochum schließt 34 Turnhallen
                          Mi. 5.08.2015, 17:27

Bochum (Nordrhein-Westfalen) – Eine Woche vor Beginn des neuen Schuljahres hat die Stadt 34 Turnhallen wegen der Gefahr herabfallender Deckenteile geschlossen.
An den betroffenen Schulen droht ein wochenlanger Ausfall des Sportunterrichts. Im Juli waren in einer Halle Deckenteile herabgefallen. 34 weitere Hallen wurden mit ähnlicher Konstruktion ermittelt. Bei der Überprüfung von sechs dieser Hallen hätten sich fünf als statisch nicht ausreichend stabil erwiesen, sagte ein Stadtsprecher. Die gesperrten Hallen sollen bis September nach und nach überprüft werden. Wie lange die Sanierung von Hallendecken dauert, die nicht sicher genug sind, steht nicht fest. Sporthallen, in denen Asylbewerber untergebracht sind, sind nicht betroffen. Insgesamt gibt es in Bochum mehr als 80 Sporthallen.";FALSE
982659491772474;Das erste was du machen kannst du Seite zu unterstützen;FALSE
1057379820967107;Warum Dampfer?;FALSE
1035143329857423;Karlsruhe grüßt Dresden!;FALSE
1013553968683026;"Na, Herr Maas - haben Sie Traute?? 

Ach, sorry, ich vergaß, 
Sie sind ja ein Weichei, Herr Maas! 

Sie trauen sich nur gegen einfache Bürger die Keule rauszuholen ...";FALSE
982799501758473;"Alles klar ""Hasi"" Semmler ?";FALSE
985367698168320;Unser Rechtsstaat ist bedroht. Frauen können sich gemäß dem Bericht nicht mehr sicher in der Nähe von Flüchtlingsheimen fühlen.http://de.gatestoneinstitute.org/6547/vergewaltigungen-migranten;FALSE
1012932065411883;Stellt euch vor Bürger Deutschlands wollen überhaupt keine..mit Recht wie man tagtäglich sieht oder spürt;FALSE
1012240158814407;Lieber August steig hernieder und regiere Sachsen wieder,lass in diesen schweren Zeiten diese Deppen weiterreiten.;FALSE
855157691189322;Lieber Gael, nach Mehrheiten wird nicht gefragt. Haben wir schon 1989 nicht gemacht. Aber das lernst Du auch noch.;FALSE
1134145133290575;Grenzen dicht fertig;FALSE
982743955097361;Ordnung herstellen, warnen und dann Schußbefehl, eine deutliche Sprache die auch verstanden wird, Gut hin oder her - wir haben es nicht mit notleidenden Menschen zu tun - hier steckt ein religiöser Wahnsinn dahinter - wir müßen und wir wollen uns nicht vereinnehmen lassen - deshalb handeln soweit wir noch dazu in der Lage sind -.;TRUE
1063749253663497;"Wir nehmen als Bewerbungstest immer die Frage, wieviel denn genau 19% MWSt. von € 100,- sind.
Damit scheiden schon einmal 90% aller Bewerber auf natürlichem Wege aus, völlig diskriminierungsfrei ;-)";FALSE
1105417686163320;Warum nur lassen sich die Leute sowas gefallen? Einfach abfackeln diese Moscheen - Problem gelöst. Logisch dass die Gegner leichtes Spiel haben, wenn sich die Einheimischen nicht wehren.;TRUE
925330630838694;Die wird's eh nicht , da wird's ein Wahlbetrug sondergleichen geben;FALSE
960874550617635;Schaut euch doch mal an wer den Begriff in der heutigen Zeit wieder so generiert hat, nehem wir mal an Pro Asyl, Flüchtlingsräte, zukunftslose Sozialarbeiter die hervorragend an diesem Trend verdienen. Schaut euch an wer hinter Pro Asyl und den div. Flüchtlingsräten steckt dann wisst ihr woher der Wind weht;FALSE
1010183402353416;PEGIDA gebt acht wer sich in euren Reihen tummelt!!!;FALSE
1056654487706307;this is why we don't want Fag**d  Socialists or Democrats or Liberals in USA. thanx stupid backstabber European politicians to open the people eyes to see who the hell realy you are;TRUE
1152547031450385;Allerdings!;FALSE
1095900207115068;Welches Land möchte denn mit diesem Pack zusammenleben.Ab zurück und ihre Heimat aufbauen.;FALSE
982728515098905;So, heute haben sich die Bereicherer selbst übertroffen. Beim Sturm gegen die ungarische Grenze wurden 2 Kinder über das Tor geworfen, eins war erst 6 Jahre alt (mussten ins Krankenhaus eingeliefert werden). Mittlerweile werden Kinder unterwegs vergessen, hatten wir gestern, da wurde der Säugling im Gebüsch gelassen.;FALSE
1007134949324928;Geil  Go Russland;FALSE
1111353005569788;bei Dirk Müller ...;FALSE
1012944612077295;Tausche rassistisch gegen Islamfeindlich und trotzdem habt ihr nicht recht...;FALSE
1043586682346421;"#PEGIDA #InformiertEuch #InformiertAndere #AufDieStraße #GegenöffentlichkeitSchaffen 

Ja, momentan ist es das wichtigste, eine Gegenöffentlichkeit schaffen! 

""Methoden von 1933""  und ""Sind wir hier in Nordkorea, oder was?"": Tatjana Festerlings Konter auf die Volksverhetzungsanzeige wegen ihres Mistgabel-Satzes von letzter Woche.";FALSE
855149664523458;Warte auf die nächste Bravo! Hab gehört da ist ein Starschnitt von Butz Lachmann drin;FALSE
855002181204873;wir alle sind LUTZ;FALSE
982649471773476;"https://www.tagesschau.de/multimedia/video/video-117161.html

Der ungarische Bischof hatte Recht, als er von einer ""muslimischen Invasion"" sprach";FALSE
1038656362839453;"Das ist ja mal interessant zu erfahren, dass Deutschland Nordafrikaner abweist und den Österreichern aufhalst! Wie ""unappetitlich"" die sich verhalten, haben wir Silvester sehen können. Die österreichische Regierung gehört genauso abgesetzt wie die deutsche.";FALSE
945373022167788;Warum? Ich glaube auch nicht an Gott. Aber wir leben im christlichen Abendland.;FALSE
855187737852984;Ja, hast recht, aber alles fängt klein an und nur auf Fleisch verzichten hilft nicht die Bedingungen in den Schweineställen zu verbessern, das führt nur zu noch härterem Wettbewerb und noch schlimmeren Zuständen. Demokratie ist gut, aber zu wenig Staat lässt Menschen zu Tieren werden. Wir benötigen einen Staat der offen und ehrlich Probleme auch beim Namen nennt und nicht geheim irgendwo irgendwas verhandelt. Der Staat der Geheimnisse hat ist unehrlich, undemokratisch und nicht haltbar! Erst wenn man sieht wer was gemacht hat wird man sehen was man tun kann um die Zustände zu verbessern. Es müssen also zunächst die Karten umgedreht werden.;FALSE
982655918439498;Ich hab momentan wenig Hoffnung. Werde überall nur als Nazi und Rassist beschimpft :(;FALSE
1105423062829449;Türkei?!;FALSE
1096051863766569;Man vergisst dabei immer das es ja eigentlich keine Flüchtlinge mehr sind!;FALSE
876249169080174;Fachkräftemangel??? Fragt doch mal die Fachkräfte, die keinen Job finden!!! Aber die sind wohl einfach nur zu teuer.. Mit Fachkräften aus anderen Ländern kann man viel besser Personalkosten einsparen;FALSE
1065835756788180;Aha. Mehr politische Bildung. Alles klar. In welchen maroden Schulen und mit welchen Lehrern soll das geschehen? Und dann noch ein paar Fragen an Sie, Herr Ministerpräsident. Warum unternehmen Sie nichts gegen eklatante Gesetzesverstösse wie illegalen Grenzübertritt, das Aussetzen des Dublinverfahrens, die Verletzung des Schengeraumes, den Missbrauch des Asylrechtes? Dies alles gehört zu Ihrer politischen Verantwortung gegenüber Ihrer Wählerschaft und dem sächsischen Volk? Was hindert Sie daran, Ihre Aufgaben pflichtbewusst umzusetzen? Vielleicht sind Sie es, der Nachhilfe benötigt. Nachhilfe in Rechtschaffenheit und Treue. In Demut vor dem eigenen Amtseid. Aber dafür fehlt der gesamten Besetzung dieses Regierung oder Landtag bezeichneten Kasperletheaters. Und mal so, der Fisch stinkt am Kopf zu erst. Ich hatte einstmals Achtung vor Ihnen. Diese hat sich um drei Buchstaben vermehrt. Verachtung.;FALSE
876554422382982;"Ja Jenny so siehts aus...die Zahlen sind aber wie immer geschönt! Es kommen immer mehr! PROBLEM...niemand weiß so richtig wo die hin sollen. Es gibt schon ""kommunale Flugblätter"" auf dehnen gefragt wird, ob Bürger in ihren eigenen vier Wänden Platz hätten!";FALSE
951547974883626;"Aus den Dresdner Thesen: ""Dezentrale Unterbringung von Kriegsflüchtlingen und politisch oder religiös Verfolgten,
entsprechend der kommunalen Möglichkeiten und der Sozialprognose des
Asylbewerbers."" - Aus dem 19-Punkte-Papier: ""PEGIDA ist FÜR dezentrale Unterbringung der Kriegsflüchtlinge und Verfolgten, anstatt in teilweise menschenunwürdigen Heimen!""

Kann mir mal jemand erklären, was das genau heißen soll? Welche Unterbringungsmöglichkeiten werden denn befürwortet? Ich lese hier immer nur Ablehnungen.";FALSE
1012241708814252;Hey, verrats nicht ??;FALSE
888065707898520;Gibt es bei dir einen Unterschied zwischen rechts und rechtsextrem?;FALSE
876471689057922;"Die Polen haben doch Platz ohne ende (z.B. die deutschen Ostgebiete) ;)";FALSE
882702638434827;Tja... dies kontrolliert ja keiner!  Wenn ein Hund o Pferd ins Ausland soll, muss es erstmal in Quarantäne! !;FALSE
1112068578831564;Völlig richtig so. Denn ansonsten geht ein Großteil des Geldes statt in die Ladenkassen hiesiger Händler zum amerikanischen Geldtransferdienst. Geld, das ja nur dazu da ist, damit die Menschen, die hier sind, nicht verhungert und nackig im Regen stehen müssen, während sie auf ihre Verbleib-Entscheidung warten.;FALSE
1043733935665029;Das ist der Link zu diesem Schreiben.http://www.free21.org/wahrheit-oder-fiktion-fluechtlingskrise-eine-pr-strategie/;FALSE
982646198440470;Wo sind jetzt die Gutmenschen mit ihren Fähnchen . Da wird mir Angst und Bange das sind unsere neuen Mitbürger na dann gute Nacht;FALSE
1035158126522610;https://www.youtube.com/watch?v=Uy5dDTyFYyc&feature=youtu.be;FALSE
985375431500880;Warum gibt es keinen live stream mehr ? Das zählt doch auch als indirekte Teilnehmer !!! Dann wären wir sicher doppelt so viele...;FALSE
1018202324884857;Ach, so? Also kauf Dir eine Schwein (zB. Mumps Vietnam) und macht drei mal taglich Spazirgang mit dem Tier daneben. Das soll das Problem loschen. Ich wunsche Gluck. :);FALSE
882920361746388;die wirklich armen schweine hocken alle noch in ihrer heimat,da sie sich die teure überfahrt nicht leisten konnten!!!dort muss dringend hilfe hin und nicht hier...es werden immer mehr und mehr und mehr,wo hört es auf?und die dann die arschkarte haben und vorm verschlossenem tore stehen,die dürfen wohl dann verrecken?!;FALSE
1043699729001783;Rene Meier geht das schon wieder los du Spinner, verpiss dich hier mit deiner vom VS organisierten Demo.;FALSE
882735241764900;"Ich habe wenigstens noch ein Gehirn :). Wie ich schon geschrieben habe ist es geschmacklos sich über den Tod eines andern Menschen lustig zu machen, egal woher er kommt! Und die PEGIDA Moderatoren würden gut daran tun Kommentare wie ""..Tot gefallen sie mir besser.."" und ähnlich zu löschen und die Idioten die sowas schreiben zu sperren. Auf den Spaziergängen wird sich ja auch von dem braunem drecks Mob distanziert!";FALSE
982681388436951;Ungarn;FALSE
985352358169854;Gänsehaut puuuuuuuuuuuuuuuuuurrrrrrrrrrrrrrrr ---- BRAAAAAAAAAAAAAAAAAAAAvOOOOOOOOOOOOOOOOOOOOO !!!;FALSE
876249555746802;"Der Chef der Arbeitsagentur mit seinen 4.5 Millonen gezählten arbeitslosen Fachkräften und bestimmt nochmal soviel nicht mitgezählten weil aus der Statistik rausgedrängten Fachkräften lässt diese bei längerer Arbeitslosigkeit als ""unvermittelbar"" bezeichnen, wieso sollten qualfizierte Ausländer  ( ohne perfekte Spreachkenntnisse zumeist ) ""vermittelbar"" an die gleiche Klientel, die nörgelnde Wirtschaft, sein ?!";FALSE
855036217868136;Tolles Video ??;FALSE
876631632375261;"gabs in Dresden schon um die Jahrhundertwende, da nannte man dies ""Völkerschau""";FALSE
1065827996788956;Politiker sollten mal bei sich selbst anfangen.  Das ist ein freies Land also darf man auch rechts eingestellt sein.;FALSE
854997431205348;Gänzehaut am ganzen Körper !!!!!!!!;FALSE
945349178836839;Armutszeugnis der Altparteien.;FALSE
855165247855233;http://www.swr.de/report/asyl-gegen-geld-ausbeutungs-vorwuerfe-gegen-ahmadiyya-gemeinde/-/id=233454/nid=233454/did=14366708/14qq4wa/index.html;FALSE
882716128433478;Sehe ich auch so. Diese Typen bewirken nur eines. Pegida zu bremsen ohne die wären wir vielleicht schon weiter.;FALSE
855194721185619;Spaziergänge bewirken gar nix. Nur Wahlen. 2013 nahmen 34 Parteien an der Bundestgaswahl teil. Da war es möglich, die Partei zu wählen, die der eigenen Einstellung entspricht. 2017 gibt es wieder die Möglichkeit. Die demokratische Parteienvielfalt ist der große Unterschied zu den Demos von 1989. Deshalb ist PEGIDA sinnlos, denn das wahre Volk mit den gut 60 Mio Wahlberechtigten wird 2017 entscheiden, wie es weitergeht.;FALSE
855580154480409;aber Dja Na du wrist sehen, was die wieder für nen Zulauf haben, mal sehen wen sie als nächsten ankarren! Als wenn es das Problem lösen würde.;FALSE
1105419902829765;http://m.tagesspiegel.de/berlin/ahmadiyya-muslime-verunglimpfen-homosexuelle/834784.html?utm_referrer=;FALSE
855037407868017;Ja Kerstin, ich bin auch schon gespannt!;FALSE
945850188786738;"Wie gesagt... in meinen Augen Feiglinge.. nicht mehr und nicht weniger.. kleine Hunde bellen am lautesten.. ;)";FALSE
1063248640380225;https://www.youtube.com/watch?v=3JOjIUr1JSU;FALSE
985444401493983;Aber die sind ja alle total traumatisiert und würden sowas niemals nie tun...;FALSE
1018198641551892;http://www.fdesouche.com/676957-merkel-envisage-daller-chercher-les-migrants-en-turquie;FALSE
1010654255639664;Sanktionen gegen den Terror unterstützene Staaten, also gegen z.B. USA, Großbritanien und Deutschland.;FALSE
1065829536788802;Man sollte diesen Tillich auf keinen Fall mit Fakten verwirren, das wirft ihn aus der Bahn... Seid doch bitte nachsichtig, mit dem armen Mann aus der Lausitz. Er ist Sorbe und bedarf unseres Schutzes. Dafür gibt es übrigens Fördergelder en masse. Selbstredend von den so übel faschistoiden Sachsen :);FALSE
1063652867006469;"""Der Bildungsmonitor zeigt, inwieweit das Bildungssystem eines Bundeslandes zum Wachstum und Wohlstand der Wirtschaft beiträgt"" mmh ob das wirklich was übers den Bildungsstand des jeweiligen Bundeslandes aussagt? Also als Beispiel mal MV ich glaube nicht das hier unbedingt das Wachstum der Wirtschaft mit dem Bildungsstand zusammenhängt, sondern mehr damit das hier weniger gezahlt wird.";FALSE
855488047822953;Er provoziert nur, weil sonst keiner an dem Herrn Interesse  hat ??;FALSE
855023957869362;Rechnet Herr Nieb seine 25 Euro schon in Gras um oder was?;FALSE
888005401237884;Ich hoffe Sie gewinnen!;FALSE
1056909091014180;Aaaaaaaaahahahaha....... saukomisch...... nee, nicht wirklich.... alles Kasperle Theater...;FALSE
1134186703286418;Danke habe ich hinter mir,kann drauf verzichten.;FALSE
1010223492349407;Andreas Neumaier Sehe ich auch so :-).;FALSE
1105430566162032;Zigarette statt Minarette;FALSE
1056478224390600;the question is this.....do you, as a german, believe these people flooding into your country will be thankful of your generosity? the answer is NO! they will say thankyou to your face sure...but it will not be genuine.....they see us all as infidel fools there to be taken advantage of.;FALSE
982661895105567;Russisch-Orthodox?;FALSE
855120827859675;Go Dresden go save Germany from becoming a nation of was happen;FALSE
1080704545301301;Ön vagy a legjobb. !!!!!!!!!!! <3 a nemeth baratnö <3;FALSE
1105400689498353;Die sollen Ihre Scheisse in Ihren Ländern bauen.;FALSE
1112015135503575;Dieter Blank Was verstehen wir denn daüber hinaus nicht?;FALSE
882717521766672;"[@IND]
was meinst du wie egal wir denen sind!diese typen würden uns verrecken lassen,weil wir schweinefleischfressender abschaum sind!
um die kinder in syrien sollte man sich gedanken machen u nicht um diese typen!";FALSE
1065805093457913;Stimmt man wusste wie es funktioniert. Machen ja heute noch viele die im Westen wissen nämlich auch wie das geht.;FALSE
1055237147848041;Hallo Cornelia, ich sehe es genau wie Du. Wenn ich sehe wie diese stumpfsinnige Horde am Montag in Dresden spazieren geht, wird mir auch immer speiübel.;FALSE
1012424708795952;Tamara Reschberger sollte man als Sachse eigentlich Wissen oder geht das verloren wenn man in die alten Bundesländer zieht;FALSE
982735121764911;Wir können nicht länger warten und nur kommentieren !!!Wenn wir was ändern wollen dann müssen wir auf die Straße zu Pegida oder anderen Patrioten gehen. Wenn nicht jetzt wann dann?;FALSE
982653915106365;"Bald können wie wieder singen "" Auferstanden aus Ruinen..... "" :-(";FALSE
982661315105625;Und was macht die Zonenwachtel? Will Orban dazu zwingen,dass sie diese Assilanten und Krimigranten bei sich aufzunehmen. Wie bekloppt muss es hier noch werden,bis auch der letzte Tolleranzdepp aus seinem Tiefschlaf erwacht?;FALSE
1105423999496022;keine Moscheen mit Minarette! Nur Gebetsräume, zum Glück nur! Bitte, die Yenidze bleibt außen vor. Dass war eine Zigarettenfabrik.;FALSE
888257554546002;"Werter Herr Lindner, ich bin ein ""eschder Laudrer Bu"" und mein Unternehmen ist im Saarland...aber ...ich unterstütze die Pollitik dieser beiden Bundesländer nicht im Geringsten und da bin ich nicht alleine...also bitte keine Pauschalurteile!";FALSE
1012238182147938;Das haut rein. Bin gespannt auf deinen Mega Umsatz ??????????????;FALSE
1064646143573808;Bernd Arnold komm,wir beide können uns die Hände reichen.Mit einer Ausnahme,ich habe vor 27 Jahre nicht für diese Schein Demokratie demonstriert.Heute gehe ich auch hin wo ich nur kann und helfe mit bei Pegida und AfD.;FALSE
982723821766041;Lauter ronnys hier ??;FALSE
1096490053722750;Dein Profilbild sagt genug aus;FALSE
1012244032147353;Als ob es wirklich so abwegig wäre.;FALSE
982654891772934;Das kommt bei uns auch noch,wenn die merken das nicht alles so ist wie sie sich das einbilden(Haus,Auto,Arbeit für alle)!Wird noch spannend werden bei uns.;FALSE
